HolderAddress,Balance,PendingBalanceUpdate,,"{""address"":[",,0,,
,,,"0x0652dfbc255aefd0e3e3631c583ad37fe4d07f8b,","1,",,,,
,,,"0xb582bfdecc4e44931d71fd569e59e2d7cd090b1e,","1,",,,,
,,,"0xcb691b39e4148e358bd6519d5264c93baa0dd361,","1,",,,,
,,,"0x7283f76c7dacbcaea439ab5e8dfb11f7008938b3,","1,",,,,
,,,"0x3be678f20a31e1810240f80a5d007374661c45a4,","1,",,,,
,,,"0x753c46389ee4df0e56f72822b998d04c8fe19acb,","1,",,,,
,,,"0x312e7fad466923e88dc008bafce49c0b7fada1aa,","1,",,,,
,,,"0x63c4f020b536cf739437767d0ec2df73315a4e09,","1,",,,,
,,,"0x19d6bdda0c252fce0f539e556122dd85a9413445,","1,",,,,
,,,"0x0f261133c295540a447b5a30a7a64d345bbd3748,","2,",,,,
,,,"0x2c7c52d15339e8b46e0e09245bb247cd7e6b128b,","1,",,,,
,,,"0x588d5dfafe27487fbada9da3e743d916f59eb7db,","1,",,,,
,,,"0x9d693e28fbf01799efe33c1cdcb1af3211ff6e51,","1,",,,,
,,,"0x3de1ba8e688e7b55e5302b65f8540f725ab3d954,","12,",,,,
,,,"0xbc4072db3f58902d1dbb21e1d5675043e135a27f,","1,",,,,
,,,"0x015d6064b284a777b635ab05e60eebb1915922f3,","1,",,,,
,,,"0xb62d07f8e5acc63eb004d32a370b9fc6aa44111a,","1,",,,,
,,,"0xbb652282456a474c60871c3ebe8b0c332664be19,","1,",,,,
,,,"0x880cbd5af301e351042eac24d1b16711af8b49dd,","1,",,,,
,,,"0xbfc7aef3fee5f9f00153238beec18bc7d57a8a33,","10,",,,,
,,,"0xcb1b40397ced35773e67f37d93dbb4e6f7b6bd9a,","1,",,,,
,,,"0xe0a7063af9c80782e17c6db1d9ece6457e1f323b,","1,",,,,
,,,"0x1c11fc3b3ba735f7abf11e5f01e2aaa291e7676f,","1,",,,,
,,,"0xb5f4ccfa4d869fca1c5290b1c2ba9858dd45336a,","1,",,,,
,,,"0x95d08cb6b2578298d2cea8ac5cbcda964cda52cc,","1,",,,,
,,,"0xc30f7d7c7ddc1612d0c28248f4fc892deca1dc7a,","1,",,,,
,,,"0xa2d00684ea7c4421e945c5eb0930d147c008ad80,","1,",,,,
,,,"0x9eb8df6ff4841e6bca69b8e72cf5f88d4e4d175a,","1,",,,,
,,,"0xddc6043f43e5e10080621fe5192db182144a9c4e,","1,",,,,
,,,"0x8109c19bedce3a09d80d6dca03d9582e886ceff8,","1,",,,,
,,,"0x032928057153873ddafda1cc320b32c7175572a3,","1,",,,,
,,,"0x4f6799787a65370b218cffb5a132c891c37a39ef,","1,",,,,
,,,"0x1e9d981c23e6527a7d013182c2858c3c208c7175,","1,",,,,
,,,"0x908ca254819dde748b458adff84968442a58d9fb,","1,",,,,
,,,"0x5596304f7b7091f5289077e6bae86c9f6922a6a8,","5,",,,,
,,,"0xea40b0f6ba2ad77ff2fedae98ca67eaefcbcbe4a,","1,",,,,
,,,"0xb7cfb5a9dd692bee60ef3c94242e544794311ff7,","1,",,,,
,,,"0xde70a4a298394738f731b0d24112138a84ba33e4,","1,",,,,
,,,"0xb7b36831e12f5caa2b68478a6e1a7dfc9ecb4ce4,","1,",,,,
,,,"0x43a6c165cad1788b7909dd64502aaae69d6ee1fd,","1,",,,,
,,,"0x55126b42d1a7e4e16bf695326610fac12832b600,","1,",,,,
,,,"0x41b40838111477596a1b3fcb29a0288d79bc8c1c,","11,",,,,
,,,"0xefb168465c39d612c46872b6bc7d1f171e006028,","9,",,,,
,,,"0x210f2c8432fb3e4db689d7595b004de04b92fa6e,","5,",,,,
,,,"0x533a8dc0cc627c944aeefa393e3f0fb2f42936c1,","4,",,,,
,,,"0xfe8dfb49acec86c63fdbb4975567e50b20348040,","42,",,,,
,,,"0xd85ab3af688335ae46254e58a92be0ad4b9688a6,","2,",,,,
,,,"0xe33e77891f7305a0f3fb41c7e2c8153c80e11a21,","2,",,,,
,,,"0x55848c0dbd27b451ac2158dea8d5a34ee5bc7fc7,","2,",,,,
,,,"0x50742eb1bc30111d1450331952a9e1f6dac17378,","2,",,,,
,,,"0xe407c0c6c5deb5a7192b6a3f8ee1d4d3dea500a5,","2,",,,,
,,,"0x4b8993bce17b95a1716672c5203ffdd78e77cb24,","2,",,,,
,,,"0x991c9e9ed16af0179b70065b7693875470ef6b9b,","2,",,,,
,,,"0xde215769a65f98191a3554dc4fc2f62a9bf7a325,","2,",,,,
,,,"0x67160d05cc7e6fe57ad80aa115f906ef8b68fefe,","1,",,,,
,,,"0x6c525b646300138c2abb372c44cbec92441a50e5,","1,",,,,
,,,"0xbcc3513dfac9f96817273beb0474a911b0c158c9,","1,",,,,
,,,"0xc34b81bba49e2e02c7daa9b35fc0da77e78645c0,","1,",,,,
,,,"0xcf1990e6f590db3330d2ec4f4ab40556f21aad99,","1,",,,,
,,,"0xec08150bcd090823136dcfbf7082e82ba16b4bcc,","1,",,,,
,,,"0x7d710155ceea996e0dbe5051c781b35d92457e1b,","1,",,,,
,,,"0x45d7408b41408fd4ba0eb29150f0458831952e69,","1,",,,,
,,,"0xfa5601dafd32809592425a3b757ee7e5f3d1a5c7,","1,",,,,
,,,"0x9b8e0b1becf7c682a7be7368f525634df7268c32,","1,",,,,
,,,"0x38e83f211592f5b1aa2ceaaaa01459d4461a070e,","1,",,,,
,,,"0xa76cc38d98732cdf92dee49585a5044c6e4677ee,","1,",,,,
,,,"0xffaa8c6c4c7faf35588e357d11246c55366d297c,","1,",,,,
,,,"0x6e0e5d2d2f37cac32a7f565b3bd948bd476acf24,","1,",,,,
,,,"0xe504cd149d66f0ea622fb905ea87037418176b5e,","4,",,,,
,,,"0xb2a08c0b893604dffaf06483e195b83145a55bf9,","57,",,,,
,,,"0x8765d442de59f34fdbfbd61d72df9ec8617fadc3,","1,",,,,
,,,"0x383242e0caeb58f3079a382a9b127ede9c73db1e,","8,",,,,
,,,"0xc993fc196b1654e206bb046e8196ca94ee195f36,","1,",,,,
,,,"0x3acabd470cb587266495cf8994172cd2207f7d40,","1,",,,,
,,,"0x5a643d8515857fd572d5d7c834dbffff8c37462f,","1,",,,,
,,,"0xb69fd81d37997fb79036c45d0fbefc30e0be7e90,","1,",,,,
,,,"0x6c69afce8a5d7851ca1f7d5d549d4c78c5953bcb,","1,",,,,
,,,"0xa5e683d8bcf9a5393a8f67403b47d91a530003d0,","1,",,,,
,,,"0x67c17a32483d946fe1fbc6508ffb841dc5746cca,","1,",,,,
,,,"0xe2bde82b6962402e4d679b53a7076b182dc8d530,","1,",,,,
,,,"0x6df9d46e086c0bcbf6334e224fb428b376c7bca3,","1,",,,,
,,,"0xb6fcf32ee02480918281ed478f227a5b10645482,","1,",,,,
,,,"0xc21cf22bdceb94ddb07e35935e957bc7408577dc,","1,",,,,
,,,"0x18b82005adfd84844bbb93dce16e1444e897b08a,","1,",,,,
,,,"0x5af060a198b9f043d058c04fd5b6cb5946365a53,","1,",,,,
,,,"0xef7639fadb98b76867ce29927b8347816c86a6ed,","1,",,,,
,,,"0x945590ff75e839f67afc914995dfb215b50da3ca,","1,",,,,
,,,"0x0c89babd0ae2c1cb0d3b6796172c2ebc6c8d1284,","1,",,,,
,,,"0xe09f81af1f4dfc210a893be9f5c40aa2e2677a3c,","4,",,,,
,,,"0x803cb6d3f01b0d33ee8db55e9ffa7838c008948d,","5,",,,,
,,,"0x77f79ea42292ed4c0418da096781677e315de2fb,","4,",,,,
,,,"0x64a8f204c5f77093d6aa5d8301458df4adca7e42,","2,",,,,
,,,"0x68a8ea0ca81b09e442b430db10f5f61bd32bbce3,","1,",,,,
,,,"0x2f2e736ab8f76cb73b289248ec1a7646e2f650b2,","1,",,,,
,,,"0x71e95be5ec56b6018556d84ca19d69940ee297fb,","1,",,,,
,,,"0x36984ed0c82357fb3d52b146246a6ef597b5831a,","1,",,,,
,,,"0xb1bcd74e9ca43e5a959acbcce36a7f0529d49a53,","1,",,,,
,,,"0x1a7595b5136ae34d9223cfb1dee0d57701e40393,","1,",,,,
,,,"0xc27abfdbd59c1e874837845cb87469450697e85e,","1,",,,,
,,,"0x0f3d9814a40623f2e16c44b13b8889be42580708,","1,",,,,
,,,"0x6e24f38ca8c07581b5a73acd0218fc59df29dd8c,","1,",,,,
,,,"0xaf5f855718a1bd3a6fa60ef3656b63bc89e6e9c9,","1,",,,,
,,,"0x2f0abca2f30554858c544edef7469b269587e535,","19,",,,,
,,,"0x9dc4c5bb5f99f91db68e28509f5e1e7668aac76f,","1,",,,,
,,,"0x16a6d92f9c573f80da01caa0fa285522b1cb5d59,","1,",,,,
,,,"0x790ae7de7233af48715e5ccd402358477fc4c804,","1,",,,,
,,,"0xe2c9183a4081224e080909e26b0605e2468bdcba,","1,",,,,
,,,"0xa74874e320097d66b723b44abd3a904ba3c52754,","1,",,,,
,,,"0x156a32f3116821d1a21b1537c5b92f0fef58ca41,","1,",,,,
,,,"0xfc2cf7f1fb3ad80d1ee6fde1f193206450797069,","3,",,,,
,,,"0x6405e7b208eb4ff99ee6f33c4bf70320a536bb95,","1,",,,,
,,,"0xb64e59b8bde74704db53c8d4f7e7e6f270214640,","3,",,,,
,,,"0x38c556deb5e0717a47ac621a5891252f50d9c87c,","1,",,,,
,,,"0x9fab1847d8b0992d67a0026f68890360a43e72ea,","1,",,,,
,,,"0x8b2fa4b77a472de76594733670f9a0b2bf7359e5,","1,",,,,
,,,"0x95cb0dc75aa5f025f7222036d343377347a79ae7,","1,",,,,
,,,"0xc5c226b0bea48bebc559f8cd021f21a717042759,","1,",,,,
,,,"0x6a657e7ad67edcfbca294f3cfd10a24008719e85,","1,",,,,
,,,"0xd39c70dee880c4e7acc3b47943af15b92394a1a4,","1,",,,,
,,,"0x4443adcae1461a13210cfe29c52e606976e52da0,","1,",,,,
,,,"0x76e6e2e9ca0ee9a2bb4148566791fd6f2feeac32,","1,",,,,
,,,"0x8b05f073dc61b5f89f2b0ab09fe1c6f987a016a2,","1,",,,,
,,,"0x3b5f3cdcee85fbc61c4c71c8f6e4804fa3652341,","13,",,,,
,,,"0xd79037c261c21036dd0536adaef4905f4fe095c3,","6,",,,,
,,,"0xfea73a8acc4d7e6abf4556f3930a09a4dbee1ed6,","1,",,,,
,,,"0x3455cdc68f076a1c0cbe25a75fb63047e78c8d41,","1,",,,,
,,,"0xfa8317b9f24f95c7f127e1616cfb69ccb1687a86,","1,",,,,
,,,"0x00219509686730e720333ade2f2400256729fb66,","1,",,,,
,,,"0x13e4cae9d580f95ec0744705e4afd18d8b821aaf,","1,",,,,
,,,"0x0a7d4f8284e884776932854919310209c3e71f3a,","1,",,,,
,,,"0xa776be2cea19ce041f2486e36f26a54fdbf99bef,","1,",,,,
,,,"0xabde18f2f3ad2dbd4a5001d9e56a02d91ee9d549,","17,",,,,
,,,"0x70892fbfb8e5343511223a118bdd89318a19a1c3,","43,",,,,
,,,"0xf0ccee9c0b06e50fb0821f6357e20a281776c1b7,","28,",,,,
,,,"0x4b1b404b787b14293731ffcd1e9a2c0cfaf19f94,","5,",,,,
,,,"0x38cc5f887d4a6e73edb72b63d8988fde417a095f,","7,",,,,
,,,"0x24249c09c8018cbf9e23ad55e2978bfcc72a4da9,","1,",,,,
,,,"0x3cabc1b0f2237c642884d804b0fc5d8e43940364,","1,",,,,
,,,"0x461aa66e9cfa77410765048c9c107ac81730bb0e,","1,",,,,
,,,"0xf8b8712f3f930e6a2b7336a00b4d046672459a8e,","1,",,,,
,,,"0x1964409f1f58ddc0d2756d2e1beff4201e68c4e8,","1,",,,,
,,,"0xd96497c842a831f56b999aeba351683db78206eb,","1,",,,,
,,,"0x98641042a57a6140a6e65d828b8a487ca435efc0,","1,",,,,
,,,"0x7eab7c7a191ccf22b8a9a7e05b56b80436876544,","1,",,,,
,,,"0x3a670ab5f64591deab0fd2f6a9bc8b784fed91f3,","1,",,,,
,,,"0xda1e278a0a5d1ea7287d4b2a39301b3125236f97,","30,",,,,
,,,"0xb6b731ec73ec1ce10cdf3c9084b9abe522c88553,","10,",,,,
,,,"0xcb5028a1cedc7cff2a782179b8974353d7bf4dc8,","20,",,,,
,,,"0xed942fc6d947598c4ef838c3b2459e4504ccb858,","1,",,,,
,,,"0x93fc945e2a50584b42d5194cdd32ed1482c8b2c2,","1,",,,,
,,,"0x23bc20fdd363bbf39349c67b8745d88de86ca78b,","4,",,,,
,,,"0x3563d76120c8faf1f7b30c2beea1497136107504,","6,",,,,
,,,"0xb5ac8804acdd56905c83ca4ed752788155e2296e,","4,",,,,
,,,"0xd92ad5d6ceda0adffed40dc72fe98d8b2c9a6d90,","7,",,,,
,,,"0xe9b315f1e8322a3083ce906f171efc1aab60ef56,","1,",,,,
,,,"0xe27c7c65d66767bf8e16033cedaa830acdcf44cb,","1,",,,,
,,,"0x6a8820aab71bbf12aff35956dec7d14ee895ec6c,","13,",,,,
,,,"0x8e07a438db3505bcec55417096d4361ef9e8f30f,","71,",,,,
,,,"0x939d9fc1d5a2d1da95550968f6c43bee19f5f7b1,","72,",,,,
,,,"0x41250c86059382e5be613b075411edcc004f053a,","1,",,,,
,,,"0xad6bfef88c2ca802ec91f74297d5462d97793409,","1,",,,,
,,,"0xa180ec0b8082e8e3fac87fa753c5bd9cc62e08fc,","1,",,,,
,,,"0x2532a8ec7fa7c2da2071edf85c7b4d2cdfec1528,","1,",,,,
,,,"0xc4c0ed8bab66f995bd6a98e8b1261534ebcb5867,","1,",,,,
,,,"0x49ed5609b5bc633a6045c92b011914a8fa7ea5d8,","1,",,,,
,,,"0xc807e1bef1b08e0781ce1b74c378a33166694327,","1,",,,,
,,,"0x2de38d3d5a66db9430f5f116d87427b80a860f45,","1,",,,,
,,,"0xf9faa999dabf3507d3f6c89b322976716d253fda,","1,",,,,
,,,"0x9809040cf3ec3e3957be8bf0a6b84d6842795a06,","1,",,,,
,,,"0xf71713277fa0e50ea6abac2ef8ac8d5386f415aa,","1,",,,,
,,,"0x5ee818e48d55ac9f42987dea63afd32f22903d90,","1,",,,,
,,,"0xbf03b13f5d3dfdd3f6f851f98c15ae4215948356,","1,",,,,
,,,"0x6a7b0585bf2022ab0eb41a718cdaeaf9f4f23750,","5,",,,,
,,,"0xb1b3108ff3595323cf6694bf91176400734685c8,","20,",,,,
,,,"0x8b57f793e7b17aba28741fb96cd1307ea9666d1a,","14,",,,,
,,,"0x10b7dd58503c8f2f603762a4f561aa4c8404ff81,","1,",,,,
,,,"0x84c28408e3a95841eac71c43bf168debf5d66bc8,","1,",,,,
,,,"0x75e64b33ee0caf21e8ad649876554e33eb44ba4d,","1,",,,,
,,,"0x96e53e005c1ba64a9bcf3e34739b7d0494520c00,","1,",,,,
,,,"0x6e940dcbffb2b50add933eb003a08ba342b9cf79,","1,",,,,
,,,"0x583f867f6efa0912071b4442b82b5559b12c400e,","1,",,,,
,,,"0xa84125061dd23e1cc55e45638dcc1005877a2dbb,","1,",,,,
,,,"0x663db2e0d4f25d2ad8747b6eac6bf143180f2b17,","1,",,,,
,,,"0x190bda224faeaab5341169d1773ac59da62cbde7,","4,",,,,
,,,"0xd4706ef04ca4bed9100dd5abbb7a67d143cbd62b,","1,",,,,
,,,"0x23917ede828f048ba89935d202e906983056a1bc,","1,",,,,
,,,"0xf5247a47b22d8b67d4e2aa885105c0e1b406df26,","1,",,,,
,,,"0x98c2ffdb22551c4bafd0ab406b5f664df0b98e6b,","1,",,,,
,,,"0x42700c7e786213a955d0e7294c8a860ebf947fd3,","1,",,,,
,,,"0x5a9308e618766bb1940e5db638813d66c878991a,","1,",,,,
,,,"0x77a37d72f3175f6abb9d7bea106517b1026b2aa0,","1,",,,,
,,,"0x06d872950e8d342571c7f96b8f2d63f525afe6d3,","1,",,,,
,,,"0xc7440bd61cca2c5e8f1a4a1c7b7feb041c5f8c1f,","1,",,,,
,,,"0xc4e275afe0f2433b3c489f17b1877a1436ef72b0,","1,",,,,
,,,"0xe845ec2868692a5c328afe36d141e82df51b2150,","2,",,,,
,,,"0x9118a4baac890e0946d16f33522d6a7368498e51,","1,",,,,
,,,"0x2a00ffa4ecc89432bf737d96b33900e4281d6103,","1,",,,,
,,,"0x44137aa861c4ed350f4da91c2d7c1a3dce378601,","1,",,,,
,,,"0x418668d528f7d7e05c353c4ab8a2c4dd06a4fa93,","1,",,,,
,,,"0x25784ffbd87e22cf2bdf41bdf733807791cff42d,","1,",,,,
,,,"0x4c3a637b2e462b9f3c5b37894e815d16c7b8ee03,","2,",,,,
,,,"0xd8fa786dba9f325d16c7f753e92034596ece34ef,","2,",,,,
,,,"0x86ccdeeba744fbdcb4a48ab0f8bdacfa8bfcd17e,","1,",,,,
,,,"0xad1819cc1a6dbcfe293b49e1930ec0f8c872a2cd,","2,",,,,
,,,"0xc94cd65f0978b6e0d91d78f56e5c8fd0f9b3b14b,","3,",,,,
,,,"0x99291f064f7a75df11eeec0577fd097f9aafb8a0,","3,",,,,
,,,"0xf3662c41dd9bed802b87c1999b6038cb449898e9,","13,",,,,
,,,"0xa2599eb67a03119a8f65430d446ee4abbdfbc73d,","1,",,,,
,,,"0x116a0883154351b540d0dd67318e0c39c2a9b5ae,","1,",,,,
,,,"0x83e6ca50ba68dc7bc11bef6a1a34a3c3629dc3fe,","1,",,,,
,,,"0xbba7383f180f6722a701484e0b3ad3e31c3b8b42,","1,",,,,
,,,"0xbf25e155ebbcc337e94b413d4de1f619abe87844,","1,",,,,
,,,"0x7ba22a5cce1a656e0544fe33513a7c4c886d8c90,","1,",,,,
,,,"0x52bad71b4036ccc219fd58c0962eab17e7aa572a,","1,",,,,
,,,"0x928021fa8cebea03d214e9550fcb64e26fe02f33,","1,",,,,
,,,"0xbab47c375fcdcf1d6e52e6d8f1acad2f715afb9f,","1,",,,,
,,,"0x83843ec41ef1f567749b31998b5a2d25890dca3c,","1,",,,,
,,,"0x61d363e97877effae731050f8674fc6d3470af4c,","1,",,,,
,,,"0x63cbb00bbb19e834e48b5fcfac78422c705efd8c,","1,",,,,
,,,"0x941b6117f7059c484d66e8f24ed38cb40a1667cd,","1,",,,,
,,,"0x2167302020eed89b96891d1dc06e73c4ffb7029d,","1,",,,,
,,,"0x6e39f910e20d171c59d57e51f0091187f6eb8441,","1,",,,,
,,,"0x346dd486057b245b21a5732405688e61e5a8c2a5,","1,",,,,
,,,"0x5cea0036b06904f1e1a8f092ed3983b9fe60af2d,","1,",,,,
,,,"0x4a352e770320f43193abb7bc863d147954b7681c,","1,",,,,
,,,"0x9fce06628587137447dca45b5827fd01a88719ff,","1,",,,,
,,,"0xeb0772076176ac9ab6a41f19b80d2fc1570e4ebf,","8,",,,,
,,,"0xa3962d61af6a1fe993606d32cf8fe49f283f1222,","1,",,,,
,,,"0x8e5ef97d11787e0d9109a62dad6bcacaebca8de4,","1,",,,,
,,,"0x8e9a23f089cebfc0ad6ad0b84ff576424ce24364,","1,",,,,
,,,"0xe38687783cc363072996ea88bb6fa1d9bd4eb92a,","1,",,,,
,,,"0xb14a3a0dd3cd9e1cf154c83f3ef46fe991988523,","1,",,,,
,,,"0x5fa94036557f82f8d0f3cb946e45aee6bcb8b994,","1,",,,,
,,,"0xd71b4c62ef62d22d0e18ebfebd5bde402c843b60,","1,",,,,
,,,"0x577ff1df8c33f95c6180bcd7b56251a9d1f3422c,","1,",,,,
,,,"0xf729e6c8974066795fd29e610a920ca6a5ab84de,","1,",,,,
,,,"0x59315cb50057d2154e777a03c71848b74298fa87,","1,",,,,
,,,"0x53a12e0729f0aac4ebfd8e3e1dc4eff0a88dc21c,","1,",,,,
,,,"0x39d1425fbccf21b55ab4b64000454191c0093e51,","1,",,,,
,,,"0xaed66aae345d979bf6d2d5f9f7a50a30b59fbbaf,","1,",,,,
,,,"0xe690b30501ecfd04e7972e6d30356f536e2e3613,","1,",,,,
,,,"0x0fb481dac6d55bb609e9a85584b5dece8094a827,","1,",,,,
,,,"0x5b2095086c75ca40bdcc3996fb6d329bf377fc37,","1,",,,,
,,,"0x488bf895b92ca58c1cd3cf0965bb4d11de5b633d,","1,",,,,
,,,"0x4a337b0028b0fda6e01ad4ac0155c9093acaeac4,","1,",,,,
,,,"0xa4535f14fcfeb3dc255b254d99cc5dc4e80bd353,","1,",,,,
,,,"0x09ad186d43615aa3131c6064538af6e0a643ce12,","3,",,,,
,,,"0xf13282451bb135477e1a4a0b39a2adc1b0d12ff5,","1,",,,,
,,,"0xb6f9ff6e88b163cd8a92f8d4886e3d1a4a8b16e4,","1,",,,,
,,,"0xb24470bc9b4a902e5072c6b1f0445d8a4f70d269,","1,",,,,
,,,"0x4fa1e84a77b9d82face15b6a11d8d09886157f7d,","1,",,,,
,,,"0x1cd97f71f778b0c540532ba8c326b99c7d189687,","1,",,,,
,,,"0x338c19bc2adbb3f40c9c4a76dfb1879e948bc966,","1,",,,,
,,,"0xbab4828d4569eeca76c461114307a868eb6a7590,","1,",,,,
,,,"0xa47e210eff1a0505b41f14a375560f70e59c5154,","1,",,,,
,,,"0x66682be14c33cb202edeff7c7c1e44d05a6b3b2a,","1,",,,,
,,,"0x2846541054f6f993dc55121ccc3d2b3667234f1b,","1,",,,,
,,,"0x8072bc91a9b1be40a7b32fd25716139f06522987,","1,",,,,
,,,"0x708afec4a72e3d4ffbde370568ce0e3f78fed59e,","9,",,,,
,,,"0xce9a2ef7e85495bb6a6019687194d93ba0f6cd16,","2,",,,,
,,,"0x463e45c00e52eebc0971231630282676aa22b620,","1,",,,,
,,,"0x598947e2d9f9eb3b4c98b3134544d6dddbde1665,","1,",,,,
,,,"0x7e2661aab9f2defd7cbf086c76f9a75be1480a9d,","1,",,,,
,,,"0x8b8404fc41ce675cc22610177815575506dfa974,","1,",,,,
,,,"0x758525e3f1b9e436c92fd6a97f9d9ab780f10ba6,","1,",,,,
,,,"0x175624685a329c80e707c778e7ec8b111046869b,","1,",,,,
,,,"0xa133d773a4d8191c88e2a3740c00e8d05288e13f,","1,",,,,
,,,"0x9320e9180b8d454b6924209c0d3050f6196c1ae8,","1,",,,,
,,,"0x3fc412abf64a4e6d13d83b2a6a9c9471fe3a6379,","1,",,,,
,,,"0x3e0d3a15e82b791bd44a4f038cd2f9963b2f3aba,","1,",,,,
,,,"0xac2b3bbd422b1f60b53daf746b6ed326de07527b,","1,",,,,
,,,"0x3de1f037968eb7ac9bcbde100181ce6ab29aed74,","1,",,,,
,,,"0xccc3b9d8a3a343999ace43867a63f56e6a2c267a,","1,",,,,
,,,"0x713a7243ed50cf43083be023e0c7cdc08f90ff5a,","1,",,,,
,,,"0xefde27d91ebfe53de320924530035818536a5f02,","2,",,,,
,,,"0x1dbe41e5c439a6797bb75c29b0f0e6a8b5e726e0,","1,",,,,
,,,"0x0160cabec81d91222874971e63d40d068c03b381,","1,",,,,
,,,"0x639867c01605707b7b7d1e2af551f9aa3ff9fb83,","1,",,,,
,,,"0x144b3024813206e1d92847198e2c7c9353b3c68d,","1,",,,,
,,,"0x377698b6f2f9b0f8a2a4ab4335e6e659461b88c6,","1,",,,,
,,,"0xebef1839f6977165a121505e7ed4e913a23f8449,","10,",,,,
,,,"0x5e40ca84dd0aebeb70178d811742001b5a84c572,","9,",,,,
,,,"0xcc3178fbd6ee3a3ac59b8c101a38816ea62037fb,","1,",,,,
,,,"0xd58614297b55fbffe252aefc988fed7c8cccb976,","2,",,,,
,,,"0xe3f714c221ea554b33e07914f37b141d323bf273,","1,",,,,
,,,"0x93daedca59f895d0c3f3978cd64d9cb981913c33,","2,",,,,
,,,"0xa85f31452426e5378a8db3ab735df36256a8baf9,","1,",,,,
,,,"0xac81d90bf271faea6f5dfcd9e7f61e979b37a00a,","2,",,,,
,,,"0x4531002514475a617826c9a4c4bb394a23f1ab42,","2,",,,,
,,,"0x9604fb5fa7763b6631d76a9e64c0f977ac6f6f5f,","2,",,,,
,,,"0xe599d5d66d90bf8e347c0bbe7569649a71a68d08,","2,",,,,
,,,"0xbb4727f65f049f46520c1699deeaed2b280010cf,","1,",,,,
,,,"0xba52ea917b3f9432e8a3cfc68c8c5f3ffe9c47ef,","1,",,,,
,,,"0xc0e0cc9e9f2590a59e047c5ce7fa40a4f5a02025,","2,",,,,
,,,"0x6b6325c436b5c54b3b579cebaa1a339f96d33d38,","5,",,,,
,,,"0x149318beda277596e6202f125e1ae6563e8d08f7,","1,",,,,
,,,"0x39a966a1da7e3d0eb3518d62e5e9ed052867362f,","2,",,,,
,,,"0xb4a7f326bc0dd241dd12cdb6a74f9edc22024172,","1,",,,,
,,,"0x33af4043a29c8edc1e67edcdd801a8f41531eeab,","5,",,,,
,,,"0x0a4bf0b6534589c76fa73aa43f8337bcd6c9be40,","11,",,,,
,,,"0x324dc49e7a0a4ae1c81062143a83f973e75807e9,","1,",,,,
,,,"0xff61a30a954367758552d5fd9ce7a28369898496,","1,",,,,
,,,"0xb29ebda809ba7758640d9b4f9eb6043e048639ef,","5,",,,,
,,,"0x6425d175ab9abe8579136d6d9691ce8856ed802f,","1,",,,,
,,,"0x0c0b370c9db8b07636fa1ff0ce6f4b5af6bfc152,","1,",,,,
,,,"0x67cbc76171b438fdf615073b45310eac12211282,","1,",,,,
,,,"0xf754bfb09978c3e47512209a7c90fc517b51a8cb,","1,",,,,
,,,"0x822726bb3bc7c3f397fc6eaaa23054b5325cc125,","1,",,,,
,,,"0xf1c4ae07bb292ecf3ac195e3173947f63132f39f,","1,",,,,
,,,"0xb2e10416f3000bac84839545dba16f5452f22f2e,","1,",,,,
,,,"0x714c5c9d5470bdd7b4b1909cf13c48cb8566ab2c,","1,",,,,
,,,"0xd284b082397231359f960cf19eaa83a60db38f16,","1,",,,,
,,,"0xef1825dfcb568be317f58ddcb125777c6fd50235,","1,",,,,
,,,"0x2c05660583d8c61a3030036bf33c18a1dd789e02,","1,",,,,
,,,"0x389f7b215e57c72035f68f3a1594fb4638d5811e,","1,",,,,
,,,"0xaf2a48415cbc5bf2e442c83ac704f7768d0b903e,","1,",,,,
,,,"0x0644f3c97a7532d8ce1069ed66662f58724e7688,","1,",,,,
,,,"0xe5e8f056139e9ac3da93ee94ead162c835539d1e,","1,",,,,
,,,"0x2de03016e1f9026b1dd5d3bf6fef706bcc72e509,","1,",,,,
,,,"0xe422a32c53cf8c929dd5265610b5e8fcaa5aa556,","1,",,,,
,,,"0x692e88d7f846a3a02a7454db387080b1cb707937,","1,",,,,
,,,"0xdd175c67659fd0a255f84f3388651891979c8c16,","1,",,,,
,,,"0x456ab6b0ae2a7789066349d4323535bf82875a4a,","1,",,,,
,,,"0xb0eeb7df58d04172d197b2ebba138848e78ca52f,","1,",,,,
,,,"0x2d476921ae0ac33c79083eea61b803eaab86da86,","1,",,,,
,,,"0xe9e4be8f497267d99330d1166d2d88c6eead625b,","1,",,,,
,,,"0x3f8d196746e2a44734b96eed96a27f22cf0a1a95,","1,",,,,
,,,"0x5fb043d0e9f5a337e78759ab7564e8ee2158c828,","1,",,,,
,,,"0x8b50e30ab79833acb5a6709e2ebfadbb05b57fc9,","1,",,,,
,,,"0xd0d28f1174876f93fe19806d7decd8d7d1df8da1,","1,",,,,
,,,"0xbd36a733878d2a918c8da97051c173f1d908eacc,","1,",,,,
,,,"0xcf2ebfd87c16ac98858e76c22c6544f71056695b,","1,",,,,
,,,"0x4bebb7cd38f19162fa96134f2667e7ccef89cfca,","1,",,,,
,,,"0xd06dfce92115ecd7b36a9ff73ef1dc37ccacd322,","1,",,,,
,,,"0x4aa62d1c740afbc0dea572084094bc5526848fd5,","2,",,,,
,,,"0xc5c8068e4b1e4ba6c937a5de9b09a2828a4cc123,","2,",,,,
,,,"0x1c11b57afaa1460566c4ed511de6d3a1c821d2d7,","1,",,,,
,,,"0xbbcfdcb339087f506dd319bbb3110fcf476f261d,","2,",,,,
